Region/Country/Area,,Year,Series,Value,Footnotes,Source
578,Norway,2010,Researchers per million inhabitants (FTE),"5,413.80",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
578,Norway,2015,Gross domestic expenditure on R&D: as a percentage of GDP,1.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
578,Norway,2015,Researchers per million inhabitants (FTE),"5,891.00",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
578,Norway,2020,Gross domestic expenditure on R&D: as a percentage of GDP,2.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
578,Norway,2020,Researchers per million inhabitants (FTE),"6,698.80",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
512,Oman,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
512,Oman,2015,Researchers per million inhabitants (FTE),212.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
512,Oman,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
512,Oman,2021,Researchers per million inhabitants (FTE),284.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.4,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2005,Researchers per million inhabitants (FTE),79.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2009,Gross domestic expenditure on R&D: as a percentage of GDP,0.4,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2009,Researchers per million inhabitants (FTE),157.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2015,Researchers per million inhabitants (FTE),278.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
586,Pakistan,2021,Researchers per million inhabitants (FTE),422.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2005,Researchers per million inhabitants (FTE),103.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2009,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2009,Researchers per million inhabitants (FTE),110.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2013,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2013,Researchers per million inhabitants (FTE),39.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
591,Panama,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
598,Papua New Guinea,2016,Gross domestic expenditure on R&D: as a percentage of GDP,0,Partial data.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
598,Papua New Guinea,2016,Researchers per million inhabitants (FTE),35.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2005,Researchers per million inhabitants (FTE),72,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2008,Gross domestic expenditure on R&D: as a percentage of GDP,0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2008,Researchers per million inhabitants (FTE),76.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2015,Researchers per million inhabitants (FTE),182.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2020,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
600,Paraguay,2020,Researchers per million inhabitants (FTE),129.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
604,Peru,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
604,Peru,2020,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
608,Philippines,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
608,Philippines,2005,Researchers per million inhabitants (FTE),79.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
608,Philippines,2009,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
608,Philippines,2009,Researchers per million inhabitants (FTE),81.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
608,Philippines,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
